product_id,product_name,text
f84507a59644,"Amazon Fire Hd 10 Tablet, Wi-Fi, 16 Gb, Special Offers - Silver Aluminum,,,
Amazon Fire Hd 10 Tablet, Wi-Fi, 16 Gb, Special Offers - Silver Aluminum,,,","Product: Amazon Fire Hd 10 Tablet, Wi-Fi, 16 Gb, Special Offers - Silver Aluminum,,,
Amazon Fire Hd 10 Tablet, Wi-Fi, 16 Gb, Special Offers - Silver Aluminum,,,
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
Really enjoy my echo. Great sound fun to use and stylist I'm using the Echo and Samsung's hub as the centerpieces of my home automation system. Since buying the Echo I've also added several Dots to build out the system. It's a lot of fun to work with. This is one cool item. It doesn't take up a lot of space, has a great sound and is like having a personal assistant. Like using it to play music, answering questions, playing favorite radio stations, setting timers in kitchen, telling jokes. Apps for games are few. Questions to Alexa must be exactly worded or she does not understand the question. i adore my echo...i wake up in morning, get a quick weather, sports scores...and here in florida, i get to listen to my favorite nyc sports radio stations...i use it to access my music...and i recently purchased a audio book for the wife, and i am waiting until i give her that audiobook for xmas; the i can ask alexa to read it to me ! ... i am sure alexa does so much more...(i even asked it to convert to metric for me when i was cooking last week)...i do not have any smart devices in my house, so i havent had the opportunity to have alexa do that for me...but it is so much fun to use...and now, instead if reaching for laptop to google something...i just ask alexa first The echo is great. It can run smart home products and play music. I pick it for one feature but it does so much more. I rave about it to everyone Alexa speaks clearly and gives comprehensive answers to questions asked of it. Having weather, sports and news on voice demand without having to type a request is terrific. I like this speaker.great product from Amazon.all what I need alexa is a great gift have given to family and friends always a great feedback"
f79ee99d9796,"Amazon Fire Hd 6 Standing Protective Case(4th Generation - 2014 Release), Cayenne Red,,,
Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,","Product: Amazon Fire Hd 6 Standing Protective Case(4th Generation - 2014 Release), Cayenne Red,,,
Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
What an amazing device. I can ask it questions about sports, weather, traffic, music ... it tells me jokes, provides me with interesting trivia, turns on my lights in the morning, turns them off at night, plays music and many other useful tricks. This will again revolutionize home functionality in our lives."
d63bf570db43,"Amazon Fire Hd 6 Standing Protective Case(4th Generation - 2014 Release), Cayenne Red,,,
Amazon Fire Hd 6 Standing Protective Case(4th Generation - 2014 Release), Cayenne Red,,,","Product: Amazon Fire Hd 6 Standing Protective Case(4th Generation - 2014 Release), Cayenne Red,,,
Amazon Fire Hd 6 Standing Protective Case(4th Generation - 2014 Release), Cayenne Red,,,
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
My family really enjoys the Amazon Echo. We have it set up to automate our home and remind us of things that are in our schedules. We picked up the Echo and two of the Echo Dots. We love to play our music and control our television by just simply telling it to do so. Locate your phone with one of the skills. I purchased one for my mother so she can use My Buddy if she gets hurt and call for someone if she can't get to her phone. There is a lot of potential for development in home automation as well as the connected automobile. Got it for the sole purpose of controlling my home lighting. Works perfect! Family is having fun using ECHO. We use it as an alarm, for time, music, weather and getting answers to some of our questions. The sound is good, and it gets really loud. New features are always added, and it is compatible with a growing list of products. *The less awesome part: I've found that if I go to max volume, Alexa can't hear me even if I scream right next to her. Set up was easy. Alexa so far has been on target and extremely helpful. Love the echo. Great for listening to music and quick information"
3b2f4f4a6cf6,"Amazon Fire Hd 8 8in Tablet 16gb Black B018szt3bk 6th Gen (2016) Android,,,
Amazon Fire Hd 8 8in Tablet 16gb Black B018szt3bk 6th Gen (2016) Android,,,","Product: Amazon Fire Hd 8 8in Tablet 16gb Black B018szt3bk 6th Gen (2016) Android,,,
Amazon Fire Hd 8 8in Tablet 16gb Black B018szt3bk 6th Gen (2016) Android,,,
Categories: Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...

Top reviews:
A bit pricey, but worth the money in my opinion. Perfect size and great screen! I am very please with my Kindle Voyage. The size is perfect and the control lighting is exactly what I was looking for. Would recommend this to anyone. Reading on the voyage is such a pleasure. Its so much more convenient than carrying around an actual book. I love that I can read in bed without disturbing my partner. The backlight makes reading a pleasure whether in the dark or outside in the sun. Truly well worth the price if you are a serious reader. I love having several books available so I never run out of reading material while at the doctors or on a plane...... Great for reading any book, light weight, easy to use best Kindle on the market. Extra features are nice and upgrading from the Kindle Paperwhite was fairly simple. Amazon did an automatic system update which was not cool. There should have been an option to update when we wanted, not when they wanted. I love to read and using the Kindle has been great. The Kindle voyage is an improvement on the paper white. It is lightweight, compact, and easy to use. Fantastic for reading in dark conditions. Very light and easy to hold. I purchased this Kindle because I wanted the buttons on the side -- I prefer to hold my e-reader in just my left hand and it's hard to turn pages by screen press only. I love this so far! It's an upgrade from my Nook because it's so much easier to borrow books from the library! I've never used a Paperwhite so I can't speak as to how it's better, other than it has the side-press buttons (which was worth it to me). I love the size and the well-lit screen. The words appear very crisp and easy to read!!!"
95eee0204077,"Amazon Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case - Blue","Product: Amazon Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case - Blue
Categories: Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...

Top reviews:
The text is sharp and paper like in well lit conditions. When using the backlight in dark conditions it becomes less paper like but is quiet useful if you wanna ditch clip on lights. Can set on automatic brightness level or manually set. Slim and lightweight when not using a case which I appreciate most about this kindle. Makes for easy holding and carrying/packing. Practically any book at the palm of my hand on this one device. I also like that it has page press which is outer press buttons for page turning. One con is its not all that speedy and responsive when going though the store, though it is the fastest kindle yet. I would NOT say it is 80 to 100 dollars well spent over the paperweight. In fact i would recommend the paper weight when its come down to price. Im just someone who wants the best of the best so I bought 2 of these. One for my love as a gift, then I went and bought myself one. It was a well recieved gift and I aquired major browny points. We give them 4 thumbs up. We can read together in bed, in the woods, on the road or wherever we like. This is the voyager after all and it is intended to be with you wherever you go. I would give it 4.5 if that was an option. I love my kindle voyage. It is very little weight and I love the page press that it has, don't even have to move your hand to turn the page. You can read it in the bright sun and in the dark which no over brand of tablets you can do that with. Love my Kindle! I take it with me everywhere! I would recommend this to all my friends and family! Kindle voyage is the costliest of the kindle range but its worth it due to light weight and adaptive backlight. Enjoying it so far. Hands down this is the best ereader that you can buy... When you compare the Kindle Voyage 6's Screen to the other model. The Screen was brighter for reading"
1bce7744ab0d,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Product: Amazon Fire Tv,,,
Amazon Fire Tv,,,
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
Echo is learning everyday and its uses daily, i use it in place of a speaker and connect my phone to it. Echo is learning everyday and its uses daily, the fact that's it Bluetooth is awesome. Speaker quality is better than expected, works well in the living room, convenient addition Excellent product. It's well worth the money. I have my system linked to my Iris Security System This is our 2nd Amazon Echo already. We got the black in in our living room & this on outlr master's bedroom. They are amazing products! This is my 2nd Echo, and I also have two of the smaller Dots. Amazon has now enabled multi-room music playing, with all your speakers that you've designated perfectly synced with each other. It also serves as a good quality Bluetooth speaker so you can use it with any other app on your device for sound. I also use it to control my connected lights and can even operate my entertainment system through a logitech hub. And, the voice assistant Alexa is just getting smarter and smarter with every passing month. Get it on sale when it's under 100 dollars and it makes one of the most useful electronics purchases you could make! I was looking for a Bluetooth speaker to use to play Amazon Music, and this product allows to to listen to music and do so much more. If you have an Amazon Prime account you'll enjoy this product. This is my fourth Echo device and me and my family are loving it. We use it many times in a day for various things like weather, time, controlling lights and other appliances. New feature of Music grouping makes it even better for filling your entire house with music. Now a device that is expandable and everyone in the house can use it. Works smooth. I am going to expand additional devices with this now. The Echo does everything it is advertised to do. Mine does things without a hitch that others have a problem with. Mine does lighting through my alarm system in a few simple steps. Works great!"
20f0361b9011,"Amazon Fire Tv,,,
Kindle Dx Leather Cover, Black (fits 9.7 Display, Latest and 2nd Generation Kindle Dxs)"",,","Product: Amazon Fire Tv,,,
Kindle Dx Leather Cover, Black (fits 9.7 Display, Latest and 2nd Generation Kindle Dxs)"",,
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
The Amazon Echo is an essential piece of technology to achieve the complete ""SmartHome"" experience. Two thumbs up!"
8e56c9eba1f5,"Amazon Kindle Fire 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets),,,
Amazon Kindle Fire 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets),,,","Product: Amazon Kindle Fire 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets),,,
Amazon Kindle Fire 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets),,,
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
Alexa is very good a quickly satisfying your music requests. The whole interface is novel and interesting to use and for guests who have not encountered Alexa previously. Sound quality is good but not top shelf. I purchased one for our son and son-in-law for Fathers Day. Finally about 3 weeks ago we bought one for ourselves. Net: worth purchasing. Really enjoy our day to day interactions with Alexa Good speaker but limited if you don't have a big music collection. I wish it did more Easy to use and very fun!! Use it for my PC speaker and it's awesome!!"
8e149f0ecae7,"Amazon Kindle Fire Hd (3rd Generation) 8gb,,,
Amazon Kindle Fire Hd (3rd Generation) 8gb,,,","Product: Amazon Kindle Fire Hd (3rd Generation) 8gb,,,
Amazon Kindle Fire Hd (3rd Generation) 8gb,,,
Categories: Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories

Top reviews:
Very expensive charger. I think the kindle should come with it as does all other tablets, including the fire, which is way cheaper and includes the charger for just 50. It is a pretty large charger though and doesn't fit in the kindle box with the kindle, at all. What is there to say, but that I love it. Functions well, and lasts a long time."
cdb521e5e8e6,"Amazon Kindle Lighted Leather Cover,,,
Amazon Kindle Lighted Leather Cover,,,","Product: Amazon Kindle Lighted Leather Cover,,,
Amazon Kindle Lighted Leather Cover,,,
Categories: Electronics,eBook Readers & Accessories,Covers,Kindle Store,Amazon Device Accessories,Kindle E-Reader Accessories,Kindle (5th Generation) Accessories,Kindle (5th Generation) Covers

Top reviews:
Finally received the Kindle Lighted Leather Cover for the newest version Kindle. It is VERY lightweight and I had to double and triple check the description considering it states this is a leather cover. The front cover is very thin with a medium-weight cardboard feel to it. The leather on the front cover is extremely thin and you can immediately tell the surface will be easily scratched and marred with normal everyday use. The inside of the front cover has a thin microfiber material to protect the screen. The back cover is hollowed out plastic to form-fit your Kindle and snaps in with relative ease.Using the enclosed graphic instruction card, I removed the Kindle as shown, having to use just enough pressure to make me a bit concerned for someone who would place and remove their Kindle in this cover frequently. However, I plan on using this cover as a full-time solution for both protection and as a light source.I went ahead and pulled up a book and switched the light on, heading to a closet to see how this looked in complete darkness. The light pulls out of the back cover and is nice and stiff and has a locked full-out position. The spread of the light is greater on top obviously but it does reach the entire screen on the Kindle. There was no glare or reflection and I was able to easily read the page without any noticeable straining.If I were to choose between this design and the Kindle Keyboard lighted cover, which I have used since its release, I would choose this newer cover.Read more I owned a Kindle Keyboard for about a year, and I purchased the leather lighted case for that unit. While the corner light left a little to be desired as far as even lighting, overall I was very pleased with the case. Based on that experience, I went ahead and purchased the lighted cover for my new Kindle. I can't say this experience has as been as positive.Let's start off with what's good about the case. The Kindle battery powered light is a big improvement. The light is now centered on the screen, so illumination is more even now. I don't use the light often, but in the cases where I do it will be nice to have more balanced coverage. One positive on the case itself is that I appreciate how much lighter this one feels than the previous generation. The hinge area is smaller, which means less of the spine folding effect the other one took on after heavy use. I never took my Kindle Keyboard out of the case after it was put in, so the snug fit I have seen complaints about is not an issue for me. It IS tight, though, so if you don't plan to keep the case on full time be aware it may take some effort to get it back out. In my situation, that tight fit is exactly what I want, but your mileage may vary.Now on to the negatives. The case does feel very cheap, especially with no change in price point. The previous cover felt like a solidly made piece of work, whereas the new cover only feels half as sturdy. The thinness of the case was no doubt done to minimize its weight, so I realize this is a personal issue. Outside the thickness, though, it just doesn't look or feel as well made. The textured surface of the previous model you that leather feel, very much like a real book. Finally, the most stunning oversight is the lack of a closure device.Read more"
28ba59543bc8,"Amazon Kindle Lighted Leather Cover,,,
Kindle Keyboard,,,","Product: Amazon Kindle Lighted Leather Cover,,,
Kindle Keyboard,,,
Categories: Electronics,eBook Readers & Accessories,Covers,Kindle Store,Amazon Device Accessories,Kindle E-Reader Accessories,Kindle (5th Generation) Accessories,Kindle (5th Generation) Covers

Top reviews:
I purchased this Kindle case in the Saddle Tan color. The leather is high quality (it has that wonderful new smell as well) and has beautiful stitching around the border on the front. The case does not add any bulk to the Kindle. I find it quite comfortable to hold in one hand or two, as the front cover folds behind the case, and I truly feel like I am holding an actual book while reading.At the top of the case, there is a plastic arm that pulls upward to reveal a light, which illuminates the screen of the Kindle perfectly in a dark room. My eyes have no trouble reading with the light activated. The light is powered by the Kindle itself, by way of two metal prongs inside the case making contact with two metal tabs on the lower back of the Kindle. The arm for the light does seem a bit delicate, and I could see a young child inadvertently breaking this if care is not shown. I fear that over time, this will be the first piece to stop functioning as the case is regularly used.My only criticism of this case is that there is no way to secure the front cover from opening. It would have been nice to include a clasp, or some kind of stretchable band to keep the case closed. I paid 54 for this case, which is almost as expensive as the Kindle itself. At that price, the designers should have had the forethought to include a means of securing the case from opening. Aside from this potential problem, this Kindle case is perfect, and adds a bit of sophistication to an already awesome device.Kudos, Amazon!"
3f533281e292,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Product: Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,
Categories: Tablets,Fire Tablets,Computers & Tablets,All Tablets

Top reviews:
Its a nice little set up but it's slow. I wish I would have investigated them a little more before just jumping in. As long as apps are downloaded before leaving WIFI they work great for road trips or hunting trips! Was a gift for our 8 year old daughter. Great for kids my grandkids love it. This is the 3 one we bought. Great case ok tablet no Android play store. Weak micro usb port. It's isn't an straight out the box tablet. Had to install Android play store on it. And as far as the charging port goes I'm on my 3rd one but best buy are the best with their return policy... Grandson became board with what it offers. Plug wears out fast This product wouldn't turn on nor charge and then store couldn't locate another one for me. Grand daughter is two years old and watches her older brother and sister use their iPads. So we got her the Amazon Fire Kids Addition and she loves it. She has a great time with learning numbers and the alphabet. Perfect for educational games. The protective case sold me. Tablet is easy to use, however only allows 48 hours of offline viewing when movies are downloaded, then must be reset online again. This is an inconvenience. Other than that one issue, I am very satisfied with the tablet."
e535c1a8e796,"Amazon Kindle Touch Leather Case (4th Generation - 2011 Release), Olive Green,,,
Amazon Kindle Touch Leather Case (4th Generation - 2011 Release), Olive Green,,,","Product: Amazon Kindle Touch Leather Case (4th Generation - 2011 Release), Olive Green,,,
Amazon Kindle Touch Leather Case (4th Generation - 2011 Release), Olive Green,,,
Categories: Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets

Top reviews:
great product to use , easy to setup and use.. with all amazon options Using for Pandora in an office setting. Set up with older system and speaker system - works great. I bought this one for a family member because I loved mine so much! She was very pleased."
39fc6c3e0212,"Amazon Standing Protective Case for Fire HD 6 (4th Generation) - Black,,,
Amazon Standing Protective Case for Fire HD 6 (4th Generation) - Black,,,","Product: Amazon Standing Protective Case for Fire HD 6 (4th Generation) - Black,,,
Amazon Standing Protective Case for Fire HD 6 (4th Generation) - Black,,,
Categories: Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys

Top reviews:
Gift purchased for my five year old cousin. She has learned how to download various games and movies. She turned it on and immediately started exploring and learning how to work this device. Her mommy said it keeps her entertained and quite while riding."
254794c5453a,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Product: Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,
Categories: Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys

Top reviews:
The best value for the money hands down. Works perfectly. I purchased it for my daughter and she loves it and the games I have bought several Kindle Fire's over the years. I think they are great for streaming movies & videos. You can downloaded movies on the device and use it while off wi-fi. Decent....................................................................... I actually bought this for a friend. I already have one. She loves to read and I thought this would be perfect for her to download books on. She absolutely loves it for that plus all the other features she can do on her tablet. Such a great buy! Small amd neat. Everything you need on this little device. It's nice and simple. Easy to carry around. If you have children its not bad when traveling The Fire tablet is such a great value. If money is no consideration, there are better tablets out there, but for the money, this is a great choice, especially if you're a Prime member. we bought this amazon tablet because my 3 year received one as a gift for her aunt. My 2 year was using an iPad but kept dropping it. This is great because it's small enough for him to hold and if you buy the case it's completely protected. The only issue we seem to have is that the power cord is really loose when you plug it in to charge so sometimes it does not get charged. That is the only reason I'm giving it 4 stars. I brought this tablet as a Christmas gift for my 9yr old son. It is the only present that he is still to this day playing with he loves his tablet."
9ecc26b42e3b,"Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,
Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,","Product: Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,
Certified Refurbished Amazon Fire TV (Previous Generation - 1st),,,
Categories: Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys

Top reviews:
I purchased for me nephew and I must say it's an awesome buy for a kid. The price is good. Picture quality is good. Love the fact that it has parental controls to manage the tablet usage. I paid $35 for this unit right before Christmas. I have had an iPad mini2 for 3 years and this is not as user friendly, but for $35 now when traveling I have a 2nd streaming device. Perfect for kids/streaming."
304c00447feb,"Certified Refurbished Amazon Fire TV Stick (Previous Generation - 1st),,,
Certified Refurbished Amazon Fire TV Stick (Previous Generation - 1st),,,","Product: Certified Refurbished Amazon Fire TV Stick (Previous Generation - 1st),,,
Certified Refurbished Amazon Fire TV Stick (Previous Generation - 1st),,,
Categories: Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...

Top reviews:
Bought this for my cousins and he absolutely loves it."
480c0bb657a9,"Certified Refurbished Amazon Fire TV Stick (Previous Generation - 1st),,,
Kindle Paperwhite,,,","Product: Certified Refurbished Amazon Fire TV Stick (Previous Generation - 1st),,,
Kindle Paperwhite,,,
Categories: Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...

Top reviews:
The new design is lighter, has a longer battery life and the page displays are crisp and clear. The light adapts to the environment you are reading in to keep the image consistent. The new Kindle Voyage is amazing!"
82c0e42dab3d,"Certified Refurbished Amazon Fire TV with Alexa Voice Remote,,,
Certified Refurbished Amazon Fire TV with Alexa Voice Remote,,,","Product: Certified Refurbished Amazon Fire TV with Alexa Voice Remote,,,
Certified Refurbished Amazon Fire TV with Alexa Voice Remote,,,
Categories: Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...

Top reviews:
This is my third kindle and is the best by far. The smaller size is great because it fits nicely in my purse so I never leave home without it. Other great features are page turning, adjusting light and weight. This item was a replacement for a misplaced/lost Kindle Voyage. It is my go-to eReader, compact, light-weight, and read anywhere (bright sun, shade, at nite) device. The Kindle Paperwhite could have been equally useful, but I was spoiled with the Voyage. As a note, I also have an iPadMini and an iPad Air2, but they are much heavier to lug around. This E-reader makes reading ebooks very easy on the eyes and provides for a beautiful experience. The product feels like quality but gathers finger print marks on the back quickly if it doesn't have a case. Overall the e-reading experience is excellent though as the lighting and colors come across very pleasantly. Lightweight, easy on the eyes, easy to use, many wonderful features"
47d0e2e9dca9,"Coconut Water Red Tea 16.5 Oz (pack of 12),,,
Amazon Fire Tv,,,","Product: Coconut Water Red Tea 16.5 Oz (pack of 12),,,
Amazon Fire Tv,,,
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
Even better than the Echo Dot. It has a fantastic speaker!"
fdb5567b7d7d,"Echo (Black),,,
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,","Product: Echo (Black),,,
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
It's a positive addition to the household. I enjoy having Alexa around the house."
aee6e883378c,"Echo (Black),,,
Echo (Black),,,","Product: Echo (Black),,,
Echo (Black),,,
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
I love the Echo. The speaker is good, and Alexa is very fast and efficient at answering queries and following instructions. I had the Echo less than a month before deciding to get an Echo Dot for my bedroom. This was originally for home music - but will be buying some of the home accessories. What a great new ffiend... very responsive ,, have alexa handling all my home automation now too .. great add"
